allbigrams,bigrams,categ,item,letters,openbigrams,quadrigrams,trigrams
-4.316095283960366,-4.333280369695606,HFL,arqbcq,-1.6701338850446825,-4.4506937647689275,,-5.453409127779396
-4.475447488112679,-5.428501731285868,HFL,efnpxv,-1.5861658692431977,-4.587972657168599,,
-4.310815675637722,-4.537151887208211,HFL,ticjqs,-1.495888207932352,-3.802612749815271,,-5.4465374127738775
-4.677732490043294,-4.74061303023534,HFL,naqqvp,-1.5973039707159575,-4.760157687123099,,-5.758750942332631
-4.390518836726329,-5.040311749315497,HFL,itjdbd,-1.5690189699282764,-4.175324442992068,,
-4.171215411805285,-3.8598747794598216,HFL,qqnspe,-1.4487300057876518,-4.464492463270117,-5.387361235525032,-4.806622408015221
-4.136879791986033,-5.113363655719841,HFL,amdvbp,-1.5614472686611929,-4.129629052386879,,-5.988748529822861
-4.528668026071525,-4.739307211058759,HFL,seqqxn,-1.5970668944417838,-4.617772358345672,,-5.645394623738791
-4.403105239059287,-4.9018469914421825,HFL,utcjpv,-1.5085259032463976,-4.478188490392369,,-5.851045342960295
-4.363782394779426,-4.383926892185647,HFL,qqhdel,-1.6473529579310162,-4.678780802518467,,-5.414164413191071
-4.336790985276926,-4.753078618915318,HFL,niqpmf,-1.5717768818838878,-4.437630892948202,,-5.454617738594365
-4.497665265323299,-5.172074636346206,HFL,etjcxd,-1.5641857183978383,-4.3226836455827815,,
-4.452341710958104,-4.634011141605128,HFL,arqgfp,-1.6670327888127687,-4.297575429544332,,-5.453409127779396
-4.371276006984472,-4.617152760403428,HFL,lejdql,-1.502954711610751,-4.360744874126462,,-5.97995334929272
-4.446688885937828,-4.941590819561871,HFL,icpxfs,-1.6067508822176118,-4.454853038670156,,
-4.0659755826111486,-4.4619102990988235,HFL,tutvjq,-1.5434886549824647,-4.0730709402298455,,-5.605904920219268
-4.2358273109570055,-4.746278779385944,HFL,eexbfp,-1.5876218805501214,-3.858322005818625,,-5.939642595446649
-4.401143830088763,-4.92150914514335,HFL,mqqrvu,-1.62476954929749,-4.391724900131339,,-5.727353085194963
-4.295525242102283,-4.449402034740641,HFL,sebbqp,-1.5950456240342084,-4.133454860998392,,-5.8002837172736825
-4.24767772526611,-4.552064801889425,HFL,uttjfd,-1.5050344474957627,-4.12814351177183,,-5.575155414409642
-4.339724109372348,-5.388708320417009,HFL,mcvbpi,-1.5717800517817846,-4.399268228257345,,
-4.53974964459695,-4.264391577911526,HFL,lejqlh,-1.6008105384619569,-4.599128965207606,,-5.97995334929272
-4.330173696821429,-5.250579049446503,HFL,tdpxfa,-1.61175522972935,-4.335492763087551,,
-4.489353735179872,-4.57444981644385,HFL,rebqqs,-1.5455261791971049,-4.298641121449894,,-5.595340979708247
-4.5347162163555055,-4.7901504922725575,HFL,ltjfpo,-1.5352580448230748,-4.413762288466735,,
-4.163723292538219,-4.753485870733192,HFL,eebmqv,-1.48096818562882,-4.273031632904397,,
-4.176783814681736,-4.745759924326555,HFL,lnjifp,-1.5233938416503925,-4.1702567333550915,,-5.997765040601521
-4.019121422347974,-4.442430748785446,HFL,sezdqm,-1.5552346160112578,-3.5421801058751914,,-5.2656933279149225
-4.436601299835926,-4.668886890623719,HFL,itjfpt,-1.496043207417862,-4.005798978065641,,
-4.422419960203013,-5.197014609841576,HFL,addqmv,-1.5650448508285828,-3.8484906994167813,,-5.761101479879389
-4.4904456848883365,-4.5996724156092075,HFL,pjxnol,-1.6059633128328283,-4.419021545206772,,-5.5659362994185315
-4.407665099016788,-4.643067822828373,HFL,sidqqh,-1.6671117340877102,-4.3146430625166055,,-5.468220869390353
-4.215242595321767,-4.845313673067514,HFL,enbmfv,-1.5316127376548014,-4.169430449805236,,
-4.118520209827206,-4.776771117911215,HFL,ajuqdp,-1.5649990718808275,-4.506741275693681,,-5.7990350394788495
-4.155604026350781,-5.1682513736648525,HFL,ecbmvv,-1.5345193069792418,-3.8578970815990976,,
-4.566365983971399,-4.739307211058759,HFL,seqjqn,-1.5302116902606346,-4.843273380484508,,-5.645394623738791
-4.281986794537783,-4.656017340550643,HFL,abpmmv,-1.563287889425629,-4.174447334530106,,
-4.140538132326644,-4.643566388466817,HFL,reqtgj,-1.560273676230327,-4.221081811540082,,-5.600160275313513
-4.408207747155607,-4.729086223550512,HFL,spvxda,-1.5414141363375713,-4.368644189979765,,
-3.9869933136568787,-4.747181675703283,HFL,injtqq,-1.6067162927474776,-4.069769009067161,,-5.636070202945579
-4.235216909176615,-4.525674905703937,HFL,sevgpx,-1.5939689681077673,-4.331911105613158,,-5.702479779803069
-4.36362299188766,-4.531447276068652,HFL,qbqrto,-1.6351740540236719,-4.4486317603249175,,-5.414984338680665
-4.305060403418226,-4.585061877571178,HFL,epljpf,-1.5201964339085254,-4.0787968429034445,,-5.5614802060366495
-4.170047939639915,-4.022971023229141,HFL,qqtsco,-1.5217021487860902,-4.440291718904604,,-5.424089262038569
-4.446792860014582,-4.650578029642341,HFL,enjpvf,-1.519310665062048,-4.8296451308098245,,-5.792747025056974
-4.570112539952281,-4.621005390727251,HFL,cxqdru,-1.653147205119461,-4.540210118088012,,-5.84224831961936
-4.308826463590211,-5.022355724660184,HFL,pfjlfe,-1.5991071237199448,-3.8851149518055297,,-5.840545324428791
-4.520234796265123,-4.290091178860645,HFL,maqqbs,-1.6505648009303522,-4.828438910193311,,-5.6669081026868495
-4.334888034433806,-4.690507641777118,HFL,ipvfje,-1.5145919217150021,-4.351407743601239,,
-4.178289215075951,-4.719571937414209,HFL,auqcqm,-1.5794508291305203,-3.8147121390333485,,-5.786565893113034
-4.345540389488429,-4.410443919656633,HFL,tepfjp,-1.4941248688430366,-4.417058888232191,,-5.8946875781766295
-4.429920004251347,-4.466286721335237,HFL,cxqsco,-1.6350762857041554,-4.332853330615761,,-5.526363402610842
-4.6154023268415125,-5.172074636346206,HFL,etjpvf,-1.518031595895007,-4.735685692381845,,
-4.279368884073886,-4.435293699807821,HFL,qqlndo,-1.5651436284205544,-4.5557320073235354,,-5.449000951228716
-4.201115935140056,-5.154732460278569,HFL,etfpbf,-1.5828028277419264,-3.928758740460573,,
-4.034515730809005,-4.422166658249966,HFL,arsjqq,-1.5858398840739518,-3.763284708276542,,-5.374299551825132
-4.263600554676794,-5.153008582422929,HFL,eqtlfp,-1.4736179691428524,-3.6624343492741622,,
-4.162178881758567,-4.248810745181063,HFL,duoqqc,-1.6018399785960034,-4.068769694174762,,-5.902909618110881
-4.411234519171478,-4.783491859237158,HFL,eipjvp,-1.435681231903583,-4.148531465824309,,
-4.321408746858204,-5.104421086517137,HFL,ocqnpf,-1.582325818689571,-4.041715516063493,,-5.98042372082938
-4.281586305823037,-4.837199092146101,HFL,sgpxad,-1.6208373977609607,-4.385857960698102,,
-4.172681363613141,-5.087991501922805,HFL,nuqfqr,-1.6192686444390094,-3.939247429971758,,-5.805615469551513
-4.419793940298818,-4.5999587996648765,HFL,eijqpt,-1.4466777245589217,-4.7585769265065885,,-5.998876769645924
-4.475459999216764,-4.613319184240522,HFL,mqqsco,-1.5834860855710604,-4.707449032641584,,-5.526363402610842
-4.614387288577857,-5.044244229870143,HFL,eiygvp,-1.631979662500762,-4.72885411283411,,
-4.259874091256227,-4.670669396276273,HFL,qtjcca,-1.5593284419254168,-3.9240510466157525,,-5.580389406046791
-4.541938298172171,-4.865709307781245,HFL,ebppxd,-1.6332616527937542,-4.235324520016223,,
-4.297481505596192,-4.770050509739823,HFL,pucjqt,-1.5787715291814244,-4.2118739174287985,,-5.658278854630762
-4.271849416051208,-4.534276522076576,HFL,eblpxf,-1.6783005916501288,-4.01738142650938,,-5.7615400793429625
-4.319484189726669,-4.567864466612739,HFL,samqvh,-1.5876202310269247,-4.484638928311013,,-5.594947735419597
-4.567703940764776,-5.242978613266371,HFL,eljfdp,-1.5208906166493719,-4.990815657351517,,
-4.138533780576416,-4.422605408166852,HFL,qqtnco,-1.5383183485854612,-4.392918602132358,,-5.26347797448389
-4.4276286169615515,-4.804694567483156,HFL,ejpxda,-1.5497190783563954,-4.306682625831101,,
-4.303402962959058,-4.541637982255758,HFL,qqcbin,-1.6756731630858788,-4.3266969022494495,,-5.536170767894069
-4.280396170401177,-4.671975716504962,HFL,ttpjfo,-1.5091864797575856,-5.036323789736796,,
-4.45631988161193,-5.33985987888678,HFL,eqvqsn,-1.4726367328396226,-4.416812686804934,,
-4.504096283849077,-5.290730522221805,HFL,atjfdp,-1.5449000255482008,-4.46513920121701,,
-4.365730834215262,-4.426326786728756,HFL,bqqsil,-1.6259389271010667,-4.147214399049057,,-5.458630702564683
-4.489194201050388,-5.219420627829462,HFL,npjfpe,-1.4954039380100772,-4.524039316964995,,
-4.525097672206384,-4.769446601064459,HFL,toqjqs,-1.6032433652878302,-3.9032315104721333,,-5.857080189777362
-4.371398593946695,-5.265189075995024,HFL,ecxfpd,-1.6208638570159628,-3.940988187756539,,
-4.2110727926868385,-4.660340351347857,HFL,muqsqv,-1.602606129649119,-3.816465534619385,,-5.975358424878691
-4.151533031925851,-4.678642587209844,HFL,onljpf,-1.5365371139901154,-4.286071764102918,,
-4.572580389099815,-4.838233410170728,HFL,etcxxd,-1.631040922578988,-4.460324578315113,,-5.715266427239698
-4.268352839177809,-5.1959763542629815,HFL,inpjmv,-1.5041022506104245,-4.562413251703147,,-5.998319482199738
-4.404261764452702,-5.019039031757968,HFL,eqsqdp,-1.507394252641145,-4.419817748443639,,
-4.054469134287473,-4.673477453444599,HFL,vtjnfa,-1.5101425057466777,-4.022539971169178,,-5.340899745513875
-4.2617165020670456,-4.694398344186295,HFL,eqpqst,-1.447450936620611,-4.142074282104961,,
-4.550634568507098,-5.453734127861802,HFL,ipmxvn,-1.5709574547915743,-4.857938681076178,,
-4.247318899029604,-4.200015822407326,HFL,qqbsed,-1.5986432062015983,-4.459623968406685,-5.619440735392665,-5.1033864234139
-4.755616483788301,-5.2161826636485795,HFL,tfjpfi,-1.6342030305089692,-4.903330396727587,,
-4.321673886520607,-4.6735411903556425,HFL,eccxdb,-1.633142588736239,-4.272074365203817,,-5.803469723180126
-4.088419689048511,-4.3322417382921055,HFL,siajqf,-1.5603322577023284,-3.967860335417128,,-5.704391514200806
-4.032350332395023,-4.8986826932471335,HFL,etmzvp,-1.4996319379677152,-4.241800040631465,,-5.9823258535620205
-4.068103307209164,-4.475580300746351,HFL,nuqnfj,-1.6010507560759952,-4.539901135660884,,-5.805615469551513
-4.645574196246024,-5.189194010369346,HFL,tgpxve,-1.6093060987400971,-4.4538022016000385,,
-4.256759529890072,-4.711727212222611,HFL,niqfqs,-1.5888081674535846,-4.0859280041204675,,-5.454617738594365
-4.419708170897683,-4.755115692862861,HFL,uptjvp,-1.5085854352751553,-4.057790665019723,,-5.672678737210324
-4.469406274792577,-4.5568111034168535,HFL,elyqdm,-1.6316355254520516,-4.709779743587899,,-5.974462322786367
-4.477650681610903,-4.76421426807237,HFL,ripjxn,-1.5735747644436564,-4.342797113812004,,-5.557295461239907
-4.511327955365322,-4.982096978295118,HFL,ulyqdt,-1.6393161178586488,-4.7873931921027095,,
-4.155215755813947,-4.878831626603285,HFL,imsvjp,-1.4874860508110537,-4.255547538516641,,-5.951250265678768
-4.6820214661289,-4.415535439759134,HFL,exqqnt,-1.6124040250741138,-4.982316153326746,,-5.841328004364449
-4.266771686947028,-4.657684555923298,HFL,aumvfp,-1.4940230720486738,-3.8854562839652784,,-5.559898398361902
-4.473986798253908,-4.851553504724254,HFL,etjqsd,-1.435474450847443,-4.4150104146124445,,
-4.390389830838392,-5.016697804709808,HFL,unbfpv,-1.5985424633410863,-4.260729342939098,,
-4.19642082126597,-4.28860800676688,HFL,izqtts,-1.494674835060267,-4.181265146783693,,-5.92974647375579
-4.400007831063681,-5.189778551362388,HFL,aejfpv,-1.5035054238248067,-3.9099587720577906,,
-4.479838441437078,-4.559869441964217,HFL,niqxqs,-1.6582343662962975,-4.847421121399775,,-5.454617738594365
-4.420633284491545,-5.331064009151538,HFL,ejvftp,-1.518031595895007,-4.268907456076627,,
-4.48503154390867,-4.767470370300854,HFL,nuqqsd,-1.5188887177200658,-4.679573820188406,,-5.805615469551513
-4.353529357594023,-5.004658911686189,HFL,etmjfp,-1.4966596723483192,-4.424427978139208,,-5.9823258535620205
-4.2992696226286045,-5.046022067272476,HFL,nuqfqs,-1.5971052247906385,-4.0998804461193785,,-5.805615469551513
-4.519088204974756,-5.230579008887775,HFL,edgpvj,-1.6023942105794815,-4.166373263408934,,-5.9994369323053105
-4.439367543881513,-4.497857613170899,HFL,mocxqn,-1.6542868210375665,-4.062516186481522,,-5.620944724814069
-4.29643299064556,-4.2741179794897715,HFL,talfjp,-1.5110282745931558,-4.485560910369233,,-5.178093245074278
-4.203086500898061,-4.904324528767155,HFL,euqdqc,-1.5275292344017666,-3.7672585624595776,,
-4.331602834302625,-5.0582876196363395,HFL,tgvpfa,-1.5899608738617017,-4.1775048207437555,,
-4.540258646231945,-5.1133838520006645,HFL,eijqnp,-1.4479567937259628,-4.733200024341398,,-5.998876769645924
-4.202525339830637,-4.450275686700701,HFL,tugmvv,-1.5568752698347854,-4.494819889174574,,-5.460376543117189
-4.399611574795985,-4.738075521553832,HFL,seqhpx,-1.659434615159486,-4.600480567213718,,-5.645394623738791
-4.222084141910133,-4.5654543093617885,HFL,cutfjp,-1.5635298660058465,-4.444130256393419,,-5.507982231197814
-4.400557132604995,-4.6672115957928,HFL,nebqvh,-1.6428696069171487,-4.21677005786719,,-5.696317067724873
-4.22606259660429,-4.589948912766358,HFL,tjdfap,-1.5449000255482008,-4.477861432667264,,
-4.204817527457556,-4.62277500713797,HFL,enzqpn,-1.5106517654518534,-4.927490142330805,,-5.909819492641226
-4.430811624481743,-5.09333021263199,HFL,atjfdd,-1.545594208289047,-4.026390911138437,,
-4.225770765062429,-4.610490592099444,HFL,esqnpx,-1.5029145414547873,-3.9296134022692337,,-5.473265231285616
-4.1515988678841875,-4.641717176663538,HFL,arljbf,-1.6091035171696497,-3.732196836901238,,-5.243583462525052
-4.2891533086756475,-4.992610515004776,HFL,muqpdv,-1.583734223314986,-4.564025818892655,,-5.975358424878691
-4.185332529586102,-4.121616701568442,HFL,sccxfa,-1.5956048522986583,-4.391070736434834,,
-4.207193150413737,-5.232725956368823,HFL,jiqtnp,-1.5125639397604809,-4.409067911679355,,
-4.441767368078163,-5.152474172733823,HFL,cfvpfe,-1.5746502024843736,-4.276216150393245,,-5.970089503465312
-4.515799198825331,-5.256558492099752,HFL,tljnxa,-1.522484409323222,-4.210524912436636,,
-4.328183333874751,-4.739307211058759,HFL,seqpqf,-1.5856107597117177,-4.3535048037050466,,-5.645394623738791
-4.3970302265879555,-4.5699691438649515,HFL,atcjxt,-1.5543233763416218,-4.393950684494451,,-5.600430435995874
-4.342365927526814,-4.753696646872941,HFL,niqvqd,-1.6090846513469996,-4.300899193792917,,-5.454617738594365
-4.517600320622585,-4.9912911978425285,HFL,elfjpm,-1.5227312374138082,-4.498498984854379,,-5.859374647635862
-4.492272773395961,-4.843542166702382,HFL,naqbqc,-1.6645866651956827,-4.210848945500969,,-5.758750942332631
-4.304333790725577,-4.641353189946242,HFL,eojfpp,-1.503828467002755,-4.705376239939514,,
-4.427683832836951,-4.845895574852944,HFL,cubqmc,-1.6502632030251074,-4.273931591759379,,-5.768007301701948
-4.212547543773451,-4.6265410860916285,HFL,tvjefp,-1.5180315958950068,-4.065536220230122,,
-4.372966246404641,-4.315241898875752,HFL,reqqlh,-1.5942359309265228,-4.574928001439982,,-5.600160275313513
-3.9851044585619966,-4.997409686108854,HFL,itjsbp,-1.4930443405345661,-3.733936799418665,,
-4.275678671476985,-5.167681646695101,HFL,muqcfd,-1.6386786540456775,-4.246000499976422,,-5.975358424878691
-4.649204501530754,-4.770905432998413,HFL,tijbvp,-1.5915373314985544,-4.95560613309731,,
-4.363833057573067,-5.27534364940924,HFL,exhdqn,-1.6767449976997035,-3.6169169057097004,,-5.814036813211847
-4.198627740252344,-4.784491564886376,HFL,sipjfc,-1.539895678036462,-4.244324784256133,,-5.828733886985319
-4.302510836520448,-4.9148371019920525,HFL,qdqmte,-1.5252661867787578,-4.242557430133656,,-5.666541062689866
-4.302356858796622,-5.237758511038571,HFL,sgpxnu,-1.5815567061347175,-3.8914424783022046,,
-4.311010710632795,-4.617152760403428,HFL,lejfqr,-1.561925942631876,-4.332149368966276,,-5.97995334929272
-4.651286304945846,-4.605180246257207,HFL,moqqpn,-1.600161817399189,-5.048393337168656,,-5.595817489541669
-4.505671500065039,-4.287794105666859,HFL,epjxid,-1.560805576246591,-5.0071849561271256,,-5.987232294508969
-4.333642853435633,-4.224594392375134,HFL,nubfpp,-1.5746357362891157,-4.503992390311383,,-5.943599250037995
-3.891978775678197,-3.8297598905810206,HFL,stejqc,-1.4347207360778391,-3.6830492190337525,,-5.17282790381781
-4.381313854969174,-5.215589000607418,HFL,mvfdpo,-1.573338775142078,-4.354265572213811,,
-4.284033423108485,-4.552337559159464,HFL,sicjqs,-1.4805510773000223,-3.824981050953954,,-5.633433760718516
-4.215943146801525,-4.299054977681081,HFL,nepyfp,-1.5883723801318965,-4.382385308820393,,-5.879904410353449
-4.318304144772333,-4.408766070324903,HFL,mqvrbu,-1.6218661498709463,-4.526122929260798,,-5.745897054841828
-4.335921481639688,-4.699175262386355,HFL,ethpxf,-1.6595300826162385,-4.252661838323961,,-5.659990125422565
-4.134527123524354,-4.024201609898115,HFL,ujqndo,-1.5312587779981,-4.020320866954943,,-5.449000951228716
-4.543120034506148,-4.7873589555985046,HFL,efppmv,-1.4983338482069948,-4.405782668757906,,
-4.106055186897879,-4.500544343445786,HFL,ratjqn,-1.4490545976066382,-3.5039272950362776,,-5.323987393721814
-4.291357892610252,-5.060792471984261,HFL,elbpvf,-1.5538704300479669,-3.9515803967687892,,-5.998319482199738
-4.272378025139094,-4.656085833666262,HFL,ttjniy,-1.5336125800885982,-3.9988337349020044,,
-4.699028926164791,-5.145404219185758,HFL,exqvpd,-1.6600717792722683,-4.556693559859799,,-5.841328004364449
-4.42442518612366,-4.640905869735645,HFL,atjjfe,-1.5018312479661313,-5.070087378097744,,
-3.983361250533619,-4.4967156886571615,HFL,opuqqv,-1.625112054935885,-3.980257059086245,,-5.6429873760374045
-4.371767128232946,-4.5699419877307506,HFL,esqcfj,-1.572880559168946,-4.310017699992638,,-5.473265231285616
-4.067696940181404,-4.015860628201857,HFL,tolqqp,-1.5631703765126668,-4.1118425903890055,,-5.599297433183645
-4.749375632351431,-4.664300789417617,HFL,scjxve,-1.5720611320766327,-4.740229193349928,,
-4.297403038386686,-4.401852329161464,HFL,agoqfp,-1.669910097956447,-3.9353778152985344,,-5.611496618088976
-4.2606270343978325,-4.425565788166407,HFL,qnqlve,-1.5140454285374416,-4.243913770710844,,-5.654911646637133
-4.409142404662473,-4.530610204849733,HFL,stfjpi,-1.4807060767855322,-4.790879889782196,,
-4.2241492634800215,-5.183232297431551,HFL,edgdqb,-1.6831012883428251,-3.7258618431898083,,-5.9994369323053105
-4.460419345569059,-4.737760023774745,HFL,ltjfpa,-1.5110282745931558,-4.308266588360672,,
-4.165207547006571,-5.226962405376275,HFL,eqsdqn,-1.4494241885284982,-3.5386238058458033,,
-4.2198202779487906,-5.067565990774258,HFL,utljpb,-1.5427500935694394,-4.123077025306627,,
-4.0741548127118214,-4.078862703737721,HFL,qrqnve,-1.4948001524879933,-4.019546895920781,,-5.419997802645497
-4.2987789943155725,-4.857987868998896,HFL,utpjfs,-1.4890031341225862,-4.322750241552107,,
-4.709162041341525,-5.547483536998226,HFL,eqdqpm,-1.5845153200584452,-4.369081660941033,,
-4.3140043098546865,-4.434049457196979,HFL,stfjvi,-1.5046128038375028,-4.392599248207111,,
-4.412727350180034,-5.087991501922805,HFL,nuqcpx,-1.6469058025296146,-4.819845875588191,,-5.805615469551513
-4.382098464155346,-4.7073777047561105,HFL,sifqql,-1.6136006633520321,-4.278496388862681,,-5.57795479343077
